zone_id,year,month,day,avg_load,avg_temperature
5,2006,5,9,5799.5,58.54166667
5,2006,5,10,5819.083333,61.83333333
5,2006,5,11,5673.25,61.95833333
5,2006,5,12,5459,62.58333333
5,2006,5,13,5624.958333,62.20833333
5,2006,5,14,5917.75,56.125
5,2006,5,15,5613.666667,61.29166667
5,2006,5,16,5521.333333,60.66666667
5,2006,5,17,5570.75,63.20833333
5,2006,5,18,5507.5,65.45833333
5,2006,5,19,5614.75,59.58333333
5,2006,5,20,5808.208333,63.20833333
5,2006,5,21,5927.125,63.08333333
5,2006,5,22,5594.583333,58.58333333
5,2006,5,23,5566.541667,56.70833333
5,2006,5,24,5666.041667,62.33333333
5,2006,5,25,,66.41666667
5,2006,5,26,,74.75
5,2006,5,27,,75.04166667
5,2006,5,28,,72.66666667
5,2006,5,29,,73.95833333
5,2006,5,30,,77.33333333
5,2006,5,31,,72.375
5,2006,6,1,9176.833333,77.91666667
5,2006,6,2,8211.333333,74.5
5,2006,6,3,6989,70.29166667
5,2006,6,4,6553.833333,66.91666667
5,2006,6,5,5970.083333,65.20833333
5,2006,6,6,6241.291667,65.625
5,2006,6,7,6852.791667,67.54166667
5,2006,6,8,6824.75,68.83333333
5,2006,6,9,7088.916667,68.29166667
5,2006,6,10,5983.083333,65
5,2006,6,11,6268.958333,63.04166667
5,2006,6,12,6002.583333,61.875
5,2006,6,13,6423.125,68.08333333
5,2006,6,14,5963.333333,64.70833333
5,2006,6,15,6775.458333,71.125
5,2006,6,16,7093.125,72.29166667
5,2006,6,17,8306.291667,75.04166667
5,2006,6,18,9838.416667,78.54166667
5,2006,6,19,9222.666667,78.70833333
5,2006,6,20,9097.458333,76.79166667
5,2006,6,21,9025.375,78.16666667
5,2006,6,22,10151.08333,80.875
5,2006,6,23,9420.666667,74.875
5,2006,6,24,9179.291667,76.70833333
5,2006,6,25,8396.416667,74.20833333
5,2006,6,26,8118.125,77.29166667
5,2006,6,27,8025.791667,76.66666667
5,2006,6,28,8930.875,78.70833333
5,2006,6,29,8428.25,77.125
5,2006,6,30,7793.416667,74.20833333
5,2006,7,1,8486.083333,75.16666667
5,2006,7,2,10199.29167,80.16666667
5,2006,7,3,10134.875,80.54166667
5,2006,7,4,10391.20833,80.66666667
5,2006,7,5,8236.458333,76.20833333
5,2006,7,6,7137.833333,70.75
5,2006,7,7,6771.625,70.66666667
5,2006,7,8,7205.875,70.95833333
5,2006,7,9,7983.083333,72.625
5,2006,7,10,8755.708333,76.54166667
5,2006,7,11,9935.958333,80.54166667
5,2006,7,12,10379.75,80.70833333
5,2006,7,13,8488.708333,79.91666667
5,2006,7,14,8962.708333,76.79166667
5,2006,7,15,9406.416667,76.33333333
5,2006,7,16,10639,81.04166667
5,2006,7,17,11154.66667,84
5,2006,7,18,11084.875,84.08333333
5,2006,7,19,10106.25,78.16666667
5,2006,7,20,10015.125,79.04166667
5,2006,7,21,9617.583333,81.875
5,2006,7,22,10078.70833,78.29166667
5,2006,7,23,9068.208333,73.41666667
5,2006,7,24,8853.666667,74.70833333
5,2006,7,25,8542.708333,75.16666667
5,2006,7,26,9468.333333,77.16666667
5,2006,7,27,10415.29167,81.125
5,2006,7,28,9954.625,81.75
5,2006,7,29,10491.08333,81.75
5,2006,7,30,10988.54167,82.83333333
5,2006,7,31,10755.08333,81.75
5,2006,8,1,11659.58333,85.58333333
5,2006,8,2,,87.04166667
5,2006,8,3,,87.95833333
5,2006,8,4,,83.91666667
5,2006,8,5,,78.04166667
5,2006,8,6,,76.5
5,2006,8,7,,79.41666667
5,2006,8,8,,78.625
5,2006,8,9,8624.416667,74.625
5,2006,8,10,7669.083333,73.16666667
5,2006,8,11,7838.166667,72.20833333
5,2006,8,12,7263.416667,68.33333333
5,2006,8,13,7709.75,69.66666667
5,2006,8,14,8924.041667,75.625
5,2006,8,15,9173.916667,78.91666667
5,2006,8,16,8539.625,75.75
5,2006,8,17,8255.583333,74
5,2006,8,18,8626,73.75
5,2006,8,19,9816.791667,76.625
5,2006,8,20,10718,81.16666667
5,2006,8,21,8980.458333,75.54166667
5,2006,8,22,8744.625,74.91666667
5,2006,8,23,9094.541667,76.41666667
5,2006,8,24,9297.583333,73.5
5,2006,8,25,9585.791667,78
5,2006,8,26,10202.08333,76.875
5,2006,8,27,10108.58333,79.83333333
5,2006,8,28,10194.5,80.08333333
5,2006,8,29,10220.375,79.45833333
5,2006,8,30,8809.875,70.83333333
5,2006,8,31,6819.916667,69.29166667
5,2006,9,1,5893.708333,66
5,2006,9,2,5835.333333,67.66666667
5,2006,9,3,6599.25,66.58333333
5,2006,9,4,6715.583333,70.20833333
5,2006,9,5,6082.75,66.45833333
5,2006,9,6,6331,67.54166667
5,2006,9,7,6646.458333,68.79166667
5,2006,9,8,6975.75,68.41666667
5,2006,9,9,7304.583333,70.04166667
5,2006,9,10,7603.958333,68.5
5,2006,9,11,6191.583333,64.45833333
5,2006,9,12,5738.75,59.70833333
5,2006,9,13,5630.791667,62.83333333
5,2006,9,14,5840.583333,67.375
5,2006,9,15,5927.958333,70.5
5,2006,9,16,6303.625,68.45833333
5,2006,9,17,7230.666667,69.875
5,2006,9,18,7032.375,71.08333333
5,2006,9,19,6411.916667,72.79166667
5,2006,9,20,5589.791667,64.625
5,2006,9,21,5524.666667,57.875
5,2006,9,22,5538.416667,60.75
5,2006,9,23,6021.125,72.70833333
5,2006,9,24,7171.958333,75.95833333
5,2006,9,25,6092.208333,66.54166667
5,2006,9,26,5704.916667,62.875
5,2006,9,27,5767,62.04166667
5,2006,9,28,5678.375,65.70833333
5,2006,9,29,5438,58.70833333
5,2006,9,30,5970.625,57.41666667
5,2006,10,1,6047.208333,61.375
5,2006,10,2,5757.125,60.75
5,2006,10,3,5939.166667,67.95833333
5,2006,10,4,6497.875,70.91666667
5,2006,10,5,5787.041667,64.08333333
5,2006,10,6,6168.375,56.5
5,2006,10,7,7231.583333,59.375
5,2006,10,8,6398.041667,60.33333333
5,2006,10,9,5980.625,60.54166667
5,2006,10,10,5784.833333,63.58333333
5,2006,10,11,5564.958333,63.5
5,2006,10,12,5611.083333,64.91666667
5,2006,10,13,6819.75,47.95833333
5,2006,10,14,7692.708333,47.625
5,2006,10,15,7926.625,47.29166667
5,2006,10,16,7019.291667,51.16666667
5,2006,10,17,6614.083333,59.45833333
5,2006,10,18,5819.083333,65.79166667
5,2006,10,19,5659.75,65.125
5,2006,10,20,5646.541667,62.45833333
5,2006,10,21,6726.125,49.54166667
5,2006,10,22,7482.791667,51.79166667
5,2006,10,23,7702,50.25
5,2006,10,24,8357.458333,44.875
5,2006,10,25,7847.833333,46.41666667
5,2006,10,26,8022.833333,44.125
5,2006,10,27,7648.458333,46.29166667
5,2006,10,28,7018.25,59.75
5,2006,10,29,7619.875,49.91666667
5,2006,10,30,7101.416667,50.58333333
5,2006,10,31,6098.75,60.125
5,2006,11,1,5722.916667,61.66666667
5,2006,11,2,6352.958333,51.79166667
5,2006,11,3,8503.625,39.79166667
5,2006,11,4,10217.58333,37.375
5,2006,11,5,9500,39.04166667
5,2006,11,6,8135.625,43.66666667
5,2006,11,7,8057.75,50.45833333
5,2006,11,8,6554.5,60.875
5,2006,11,9,5912.791667,60.54166667
5,2006,11,10,6039.75,59.08333333
5,2006,11,11,5995.791667,62.70833333
5,2006,11,12,7644.083333,58.79166667
5,2006,11,13,7263.291667,59.16666667
5,2006,11,14,6131,57.25
5,2006,11,15,6740.875,58.20833333
5,2006,11,16,6308.125,66.83333333
5,2006,11,17,6640.291667,55.20833333
5,2006,11,18,8506.166667,45.08333333
5,2006,11,19,9016.791667,45.25
5,2006,11,20,8831.166667,42.79166667
5,2006,11,21,9152.458333,41.91666667
5,2006,11,22,,47.45833333
5,2006,11,23,,46.45833333
5,2006,11,24,,50.08333333
5,2006,11,25,,44.875
5,2006,11,26,,44.66666667
5,2006,11,27,,45.08333333
5,2006,11,28,,48.79166667
5,2006,11,29,6781.75,54.83333333
5,2006,11,30,6205.458333,62.79166667
5,2006,12,1,5824.5,67.95833333
5,2006,12,2,7717.208333,44.25
5,2006,12,3,9956.666667,39.45833333
5,2006,12,4,10240.29167,36.08333333
5,2006,12,5,11150.54167,31.91666667
5,2006,12,6,10646.91667,38.5
5,2006,12,7,9558.75,47.41666667
5,2006,12,8,12319.29167,28.33333333
5,2006,12,9,13398.75,29.91666667
5,2006,12,10,10700.04167,41.04166667
5,2006,12,11,8908.833333,44.29166667
5,2006,12,12,9162.5,45.5
5,2006,12,13,8084.666667,52.04166667
5,2006,12,14,8088.625,47.25
5,2006,12,15,7707.125,49.33333333
5,2006,12,16,8574.375,45.08333333
5,2006,12,17,8971.458333,46.95833333
5,2006,12,18,6893.541667,57.875
5,2006,12,19,7586.25,43.70833333
5,2006,12,20,9919.083333,36.75
5,2006,12,21,9248.125,42.25
5,2006,12,22,8650.416667,49.5
5,2006,12,23,7775.25,56.58333333
5,2006,12,24,9281.041667,43.33333333
5,2006,12,25,10288.70833,43.41666667
5,2006,12,26,8359.291667,53.75
5,2006,12,27,8923.333333,41.625
5,2006,12,28,9883.625,38.875
5,2006,12,29,9334.416667,41.66666667
5,2006,12,30,9727.5,44.08333333
5,2006,12,31,9459.916667,42
5,2007,1,1,8568.458333,56.54166667
5,2007,1,2,8568.25,43.79166667
5,2007,1,3,9448.041667,39.625
5,2007,1,4,7990.916667,51.04166667
5,2007,1,5,6535.458333,59.79166667
5,2007,1,6,6132.5,65.25
5,2007,1,7,7571.5,49.625
5,2007,1,8,8043.708333,52.58333333
5,2007,1,9,9837.5,40.33333333
5,2007,1,10,10449.25,34.16666667
5,2007,1,11,11351.375,31.75
5,2007,1,12,9066.791667,46.375
5,2007,1,13,7276.833333,57.58333333
5,2007,1,14,6495.291667,60.41666667
5,2007,1,15,6322.25,62
5,2007,1,16,7834.541667,50
5,2007,1,17,10899.58333,27.375
5,2007,1,18,12005.66667,29.33333333
5,2007,1,19,9725.583333,38.33333333
5,2007,1,20,10332.875,32.58333333
5,2007,1,21,12777.75,26.20833333
5,2007,1,22,11509.25,32.41666667
5,2007,1,23,10120.20833,34.04166667
5,2007,1,24,10806.70833,34.625
5,2007,1,25,11301.83333,32.625
5,2007,1,26,12771.20833,22.20833333
5,2007,1,27,10639.04167,37.70833333
5,2007,1,28,9992.458333,38.16666667
5,2007,1,29,12397.375,27.625
5,2007,1,30,12669.79167,29.125
5,2007,1,31,11876.125,27.41666667
5,2007,2,1,11437.79167,31.04166667
5,2007,2,2,10603.125,35.5
5,2007,2,3,11296.75,30.83333333
5,2007,2,4,12312.125,28.875
5,2007,2,5,13747.375,17.375
5,2007,2,6,14156.5,16.66666667
5,2007,2,7,12189.5,20.41666667
5,2007,2,8,13385.45833,21.20833333
5,2007,2,9,12546.54167,23.375
5,2007,2,10,12113.04167,26
5,2007,2,11,12545.25,24.66666667
5,2007,2,12,11071.25,34.5
5,2007,2,13,11201.66667,32.41666667
5,2007,2,14,11392.45833,33.54166667
5,2007,2,15,12737.95833,22.04166667
5,2007,2,16,12912.5,22.33333333
5,2007,2,17,12527.75,28.58333333
5,2007,2,18,11320.08333,30.83333333
5,2007,2,19,11505.70833,25.04166667
5,2007,2,20,8945.375,45.20833333
5,2007,2,21,7717.208333,44.625
5,2007,2,22,8046,40.58333333
5,2007,2,23,9561.833333,34.375
5,2007,2,24,9790.125,32
5,2007,2,25,10599.33333,33.83333333
5,2007,2,26,9772.458333,37
5,2007,2,27,8878.875,41
5,2007,2,28,8580.083333,39.29166667
5,2007,3,1,9045.666667,40.41666667
5,2007,3,2,6898,56.58333333
5,2007,3,3,7935.25,47.58333333
5,2007,3,4,9693.625,37.04166667
5,2007,3,5,9208.916667,37.54166667
5,2007,3,6,10114.75,25.25
5,2007,3,7,10088.66667,24.25
5,2007,3,8,10293.625,24.625
5,2007,3,9,9323.583333,30.41666667
5,2007,3,10,8058.708333,48.58333333
5,2007,3,11,6554.75,50.54166667
5,2007,3,12,7243.291667,42.375
5,2007,3,13,6050.125,51.79166667
5,2007,3,14,5400.166667,63.625
5,2007,3,15,5492.875,60.83333333
5,2007,3,16,9113.708333,38.20833333
5,2007,3,17,9839.833333,32.04166667
5,2007,3,18,9709.25,35.25
5,2007,3,19,9115.041667,40.79166667
5,2007,3,20,6025.333333,52.58333333
5,2007,3,21,7423.666667,39.75
5,2007,3,22,6598.958333,56.375
5,2007,3,23,5210.25,62.91666667
5,2007,3,24,5609.208333,50.25
5,2007,3,25,5775.875,45.75
5,2007,3,26,5778.583333,49.25
5,2007,3,27,5227.125,69.83333333
5,2007,3,28,5167.083333,59.29166667
5,2007,3,29,5372.166667,48.875
5,2007,3,30,6151.958333,49.79166667
5,2007,3,31,6044.875,47.54166667
5,2007,4,1,6055.541667,52.70833333
5,2007,4,2,5480.041667,61.91666667
5,2007,4,3,5321.916667,48.04166667
5,2007,4,4,5180.416667,48.33333333
5,2007,4,5,6883.458333,41.58333333
5,2007,4,6,7918.5,39.20833333
5,2007,4,7,9042.875,36.29166667
5,2007,4,8,8895.833333,36.66666667
5,2007,4,9,8476.875,37.91666667
5,2007,4,10,7498.333333,40.41666667
5,2007,4,11,7943.916667,42.375
5,2007,4,12,6432.666667,52.41666667
5,2007,4,13,6177.958333,48.66666667
5,2007,4,14,7399.458333,46.79166667
5,2007,4,15,7831.5,51.08333333
5,2007,4,16,8237.25,43.79166667
5,2007,4,17,6810.541667,47.5
5,2007,4,18,6380.458333,45.125
5,2007,4,19,6250.666667,46.625
5,2007,4,20,5928.333333,51.875
5,2007,4,21,5787.916667,56.5
5,2007,4,22,5833.291667,64.20833333
5,2007,4,23,5589,69.04166667
5,2007,4,24,5635,71.5
5,2007,4,25,5510.166667,59.125
5,2007,4,26,5091.208333,51.54166667
5,2007,4,27,5182.875,60.125
5,2007,4,28,5207.166667,62.125
5,2007,4,29,5569.875,63.625
5,2007,4,30,5590.416667,69.79166667
5,2007,5,1,5880.5,61.29166667
5,2007,5,2,6124.041667,63.04166667
5,2007,5,3,5247.375,56.58333333
5,2007,5,4,5087.75,55.33333333
5,2007,5,5,5357.125,55.83333333
5,2007,5,6,5777.083333,52.25
5,2007,5,7,5740.541667,50.04166667
5,2007,5,8,5625.458333,55.625
5,2007,5,9,5744.458333,64.54166667
5,2007,5,10,6267.916667,68.33333333
5,2007,5,11,6649.541667,71.08333333
5,2007,5,12,6212.291667,64.16666667
5,2007,5,13,5550.291667,58.66666667
5,2007,5,14,5416.416667,56.66666667
5,2007,5,15,6088.291667,69.58333333
5,2007,5,16,6028.916667,72.66666667
5,2007,5,17,5207.583333,61.58333333
5,2007,5,18,5509.958333,53.04166667
5,2007,5,19,5489.708333,56.91666667
5,2007,5,20,5832.833333,64.70833333
5,2007,5,21,5604.375,63.625
5,2007,5,22,5679.958333,61.70833333
5,2007,5,23,5748.416667,62.70833333
5,2007,5,24,6029.083333,65.375
5,2007,5,25,6722.375,70.58333333
5,2007,5,26,7688.708333,75.625
5,2007,5,27,7210.916667,76.79166667
5,2007,5,28,7552.708333,75.79166667
5,2007,5,29,7191.083333,70.75
5,2007,5,30,7540.916667,69.54166667
5,2007,5,31,7978.875,74.66666667
5,2007,6,1,8235.166667,75.125
5,2007,6,2,8420,75.41666667
5,2007,6,3,6573.75,68
5,2007,6,4,7220.666667,72.25
5,2007,6,5,6908.5,75.20833333
5,2007,6,6,6428.875,67.08333333
5,2007,6,7,7081.708333,69.625
5,2007,6,8,8614.208333,80.83333333
5,2007,6,9,8418.208333,76.91666667
5,2007,6,10,7476.916667,67.95833333
5,2007,6,11,7407.958333,69.625
5,2007,6,12,6774.458333,71.75
5,2007,6,13,7041.125,66.625
5,2007,6,14,5452.833333,60.45833333
5,2007,6,15,5299.541667,63.04166667
5,2007,6,16,6371.708333,68.33333333
5,2007,6,17,7977.375,75.83333333
5,2007,6,18,8747.083333,75.83333333
5,2007,6,19,8604.208333,77.875
5,2007,6,20,7650.916667,74
5,2007,6,21,7155.416667,73.125
5,2007,6,22,6470.875,71.95833333
5,2007,6,23,6278.875,67.875
5,2007,6,24,6361.208333,70.70833333
5,2007,6,25,7689.458333,75.16666667
5,2007,6,26,9366.583333,79.95833333
5,2007,6,27,9397.416667,82.79166667
5,2007,6,28,8866.083333,80.375
5,2007,6,29,7386,73.70833333
5,2007,6,30,7910.125,71.83333333
5,2007,7,1,7106.833333,69.375
5,2007,7,2,6408.041667,66.45833333
5,2007,7,3,6086.583333,68.16666667
5,2007,7,4,7960.666667,72.08333333
5,2007,7,5,7420.333333,76.83333333
5,2007,7,6,8551.291667,78.625
5,2007,7,7,8861.5,78
5,2007,7,8,9709.791667,80.5
5,2007,7,9,10155.25,84.70833333
5,2007,7,10,9569.208333,79.875
5,2007,7,11,8198.958333,80.08333333
5,2007,7,12,7644.75,75.45833333
5,2007,7,13,7052.541667,75.70833333
5,2007,7,14,7895.333333,75.58333333
5,2007,7,15,9212.125,80.20833333
5,2007,7,16,8110.458333,79.45833333
5,2007,7,17,8540.25,79.25
5,2007,7,18,9078.958333,80.79166667
5,2007,7,19,7995.625,80
5,2007,7,20,7345.041667,76.04166667
5,2007,7,21,6851,72.08333333
5,2007,7,22,7254.708333,72.58333333
5,2007,7,23,6807.791667,72.91666667
5,2007,7,24,6710.083333,72.625
5,2007,7,25,6898.166667,74
5,2007,7,26,8452.75,75.25
5,2007,7,27,8014.916667,77.95833333
5,2007,7,28,8802.75,78.25
5,2007,7,29,8937.208333,74.79166667
5,2007,7,30,8532.75,74.41666667
5,2007,7,31,9038.083333,77.66666667
5,2007,8,1,8993.791667,79.375
5,2007,8,2,9620.375,80.25
5,2007,8,3,9068,81.375
5,2007,8,4,9871.375,82.29166667
5,2007,8,5,8804.583333,77.79166667
5,2007,8,6,9812.208333,79.08333333
5,2007,8,7,10508.83333,83.25
5,2007,8,8,11827.33333,88.16666667
5,2007,8,9,10346.33333,81.70833333
5,2007,8,10,9890.208333,79.16666667
5,2007,8,11,9252.916667,69.25
5,2007,8,12,9120.666667,74.08333333
5,2007,8,13,9219.291667,77.75
5,2007,8,14,8096.75,74.70833333
5,2007,8,15,8173.375,77.45833333
5,2007,8,16,8398.625,81.29166667
5,2007,8,17,9116.625,80.79166667
5,2007,8,18,7182.708333,72.25
5,2007,8,19,7559.708333,68.5
5,2007,8,20,6227.5,68.875
5,2007,8,21,6228.625,69.08333333
5,2007,8,22,6004.625,66.75
5,2007,8,23,6323.5,70.16666667
5,2007,8,24,8704.458333,75.33333333
5,2007,8,25,9302.208333,82.95833333
5,2007,8,26,8537.875,78.75
5,2007,8,27,8166.833333,76.08333333
5,2007,8,28,7229.875,72.08333333
5,2007,8,29,7448.208333,70.625
5,2007,8,30,8130.125,71.54166667
5,2007,8,31,8348.5,74.41666667
5,2007,9,1,6977.833333,70.875
5,2007,9,2,6812.041667,67.54166667
5,2007,9,3,8014.125,71.33333333
5,2007,9,4,8048.333333,76.125
5,2007,9,5,8136.208333,72.45833333
5,2007,9,6,8551.666667,74.66666667
5,2007,9,7,9000.416667,76.5
5,2007,9,8,9136,75.625
5,2007,9,9,8663.375,73.75
5,2007,9,10,8723.5,77.75
5,2007,9,11,7186.375,76.45833333
5,2007,9,12,6387.291667,70.83333333
5,2007,9,13,6003.25,67.66666667
5,2007,9,14,5742.958333,70.375
5,2007,9,15,5627.416667,65.875
5,2007,9,16,5474.583333,57.58333333
5,2007,9,17,5302.541667,61.33333333
5,2007,9,18,5231.416667,62.45833333
5,2007,9,19,5400.125,64.125
5,2007,9,20,5397.125,64.625
5,2007,9,21,6032,68.20833333
5,2007,9,22,7573.458333,74.41666667
5,2007,9,23,7316.708333,72
5,2007,9,24,6125.583333,65.95833333
5,2007,9,25,6747.875,69.70833333
5,2007,9,26,7371.708333,75.41666667
5,2007,9,27,7599.958333,74.04166667
5,2007,9,28,6153.875,71.625
5,2007,9,29,5434.708333,64.33333333
5,2007,9,30,5677.375,62.33333333
5,2007,10,1,5315.583333,61.875
5,2007,10,2,5447.5,65.70833333
5,2007,10,3,6057.708333,72.41666667
5,2007,10,4,6744.958333,71.625
5,2007,10,5,6346.875,71.25
5,2007,10,6,6504.25,71.83333333
5,2007,10,7,7578.875,74.95833333
5,2007,10,8,7769.875,75.04166667
5,2007,10,9,7315.916667,76.08333333
5,2007,10,10,6382.75,69.25
5,2007,10,11,5176.416667,60.75
5,2007,10,12,5141.333333,57.66666667
5,2007,10,13,5302.708333,53.41666667
5,2007,10,14,5739.625,54.875
5,2007,10,15,5448.333333,57.79166667
5,2007,10,16,5255.833333,61.79166667
5,2007,10,17,5354.375,66.29166667
5,2007,10,18,5454.75,69.41666667
5,2007,10,19,5710.375,74.54166667
5,2007,10,20,5354.875,63.58333333
5,2007,10,21,5706.583333,62.04166667
5,2007,10,22,5413.708333,66.75
5,2007,10,23,5423.75,73.04166667
5,2007,10,24,5392.875,67.45833333
5,2007,10,25,5698.875,58.16666667
5,2007,10,26,5902.916667,62.66666667
5,2007,10,27,5546.625,66.95833333
5,2007,10,28,6096.916667,52.08333333
5,2007,10,29,7051.75,45.375
5,2007,10,30,7050.083333,47.95833333
5,2007,10,31,6546.75,53.75
5,2007,11,1,5956.666667,60.04166667
5,2007,11,2,6586.208333,51.95833333
5,2007,11,3,6665.541667,49.58333333
5,2007,11,4,7146.291667,47.20833333
5,2007,11,5,6904.333333,48.5
5,2007,11,6,6662.416667,48.66666667
5,2007,11,7,7662.166667,42.79166667
5,2007,11,8,8723.208333,38.16666667
5,2007,11,9,8055.125,40.5
5,2007,11,10,7986.875,42.79166667
5,2007,11,11,8043.375,42.16666667
5,2007,11,12,6610.666667,47.375
5,2007,11,13,5903.916667,52.66666667
5,2007,11,14,5574,54.58333333
5,2007,11,15,6496.875,52.125
5,2007,11,16,7944.083333,42.41666667
5,2007,11,17,8531.083333,40.16666667
5,2007,11,18,7964.375,48
5,2007,11,19,7532.375,48.79166667
5,2007,11,20,6718.875,49
5,2007,11,21,6163.875,57.95833333
5,2007,11,22,6256,61.375
5,2007,11,23,8040.375,39.08333333
5,2007,11,24,9893.291667,33.5
5,2007,11,25,8500.958333,40.70833333
5,2007,11,26,7179.416667,54.83333333
5,2007,11,27,6575.5,53.83333333
5,2007,11,28,7757.416667,39.41666667
5,2007,11,29,7788,43.25
5,2007,11,30,7978.625,39.54166667
5,2007,12,1,9259.125,36.125
5,2007,12,2,9351.583333,40.41666667
5,2007,12,3,8515.708333,47.04166667
5,2007,12,4,9630.541667,34.875
5,2007,12,5,10864.83333,29.125
5,2007,12,6,11017.54167,24.95833333
5,2007,12,7,10945.375,27.79166667
5,2007,12,8,8965.041667,38.33333333
5,2007,12,9,8312.208333,40.95833333
5,2007,12,10,7507,46.83333333
5,2007,12,11,7420.458333,45.875
5,2007,12,12,6854.208333,54.91666667
5,2007,12,13,8286.75,40.20833333
5,2007,12,14,8138.75,39.08333333
5,2007,12,15,9881.416667,36.625
5,2007,12,16,10066.83333,45.54166667
5,2007,12,17,10158.125,34.29166667
5,2007,12,18,10979,30.70833333
5,2007,12,19,9871.583333,38.33333333
5,2007,12,20,10060.75,36.83333333
5,2007,12,21,9570.375,39.70833333
5,2007,12,22,8897.458333,44.16666667
5,2007,12,23,8597.166667,56.58333333
5,2007,12,24,9018.083333,43.54166667
5,2007,12,25,9247.833333,40.45833333
5,2007,12,26,9897.958333,36.70833333
5,2007,12,27,8449.166667,40.375
5,2007,12,28,9431.833333,41.20833333
5,2007,12,29,7854.958333,52.875
5,2007,12,30,9229.208333,40
5,2007,12,31,8868.083333,40.79166667
5,2008,1,1,9395.5,43.33333333
5,2008,1,2,11400.75,31.5
5,2008,1,3,11944.5,22.95833333
5,2008,1,4,11996.54167,26.33333333
5,2008,1,5,10429.375,35.5
5,2008,1,6,8342.541667,45.45833333
5,2008,1,7,6677.875,55.70833333
5,2008,1,8,6109,59.25
5,2008,1,9,5889.125,59.66666667
5,2008,1,10,8297.291667,43.33333333
5,2008,1,11,7273.125,56.375
5,2008,1,12,7845.625,45
5,2008,1,13,9574.791667,41.83333333
5,2008,1,14,9511.291667,38.95833333
5,2008,1,15,10297.20833,32.25
5,2008,1,16,9760.208333,32.83333333
5,2008,1,17,10655.625,35.5
5,2008,1,18,9680.625,41.08333333
5,2008,1,19,10124.58333,35.375
5,2008,1,20,12145.16667,25.625
5,2008,1,21,13661.58333,20.5
5,2008,1,22,11367.70833,32.58333333
5,2008,1,23,9476.75,35.875
5,2008,1,24,11143.5,29.125
5,2008,1,25,11444.70833,25.29166667
5,2008,1,26,11170.91667,29.29166667
5,2008,1,27,9891.625,34.58333333
5,2008,1,28,9003.791667,33.79166667
5,2008,1,29,9090.916667,38.625
5,2008,1,30,8068.541667,45.625
5,2008,1,31,9735.791667,32.04166667
5,2008,2,1,10090,46.625
5,2008,2,2,9075.416667,41.5
5,2008,2,3,8883.875,39.91666667
5,2008,2,4,7834.916667,44.95833333
5,2008,2,5,7053.416667,53.95833333
5,2008,2,6,5789.25,65.25
5,2008,2,7,6492.25,50.83333333
5,2008,2,8,8069.083333,38.08333333
5,2008,2,9,8172.958333,43
5,2008,2,10,8936.25,41.16666667
5,2008,2,11,11321.75,20.70833333
5,2008,2,12,10902.66667,30.5
5,2008,2,13,10206.125,50.41666667
5,2008,2,14,9220.458333,32.75
5,2008,2,15,8306.041667,42.875
5,2008,2,16,8254.666667,34.875
5,2008,2,17,9161.166667,42.375
5,2008,2,18,6840.916667,59.29166667
5,2008,2,19,8553.458333,39.875
5,2008,2,20,10634.41667,28.83333333
5,2008,2,21,10857.04167,25.54166667
5,2008,2,22,10684.83333,31.91666667
5,2008,2,23,9683.25,35.08333333
5,2008,2,24,9582.583333,33.75
5,2008,2,25,8431.666667,38.08333333
5,2008,2,26,8712.5,46.375
5,2008,2,27,9389.208333,39.08333333
5,2008,2,28,11054.16667,27.08333333
5,2008,2,29,10352.58333,31.04166667
5,2008,3,1,8091.291667,43.875
5,2008,3,2,8675.291667,36.66666667
5,2008,3,3,7080.5,48.33333333
5,2008,3,4,5779.458333,63
5,2008,3,5,5994.041667,54
5,2008,3,6,7553.5,40.75
5,2008,3,7,8382.375,46.75
5,2008,3,8,7997.75,57.83333333
5,2008,3,9,9070.5,35.70833333
5,2008,3,10,8255.208333,38.375
5,2008,3,11,7190.5,43.5
5,2008,3,12,6923.75,45.5
5,2008,3,13,7053,42.58333333
5,2008,3,14,5805.916667,51.5
5,2008,3,15,5803.583333,50.58333333
5,2008,3,16,6881.791667,44.45833333
5,2008,3,17,7531.833333,40.58333333
5,2008,3,18,7146.666667,44.04166667
5,2008,3,19,6165.291667,59.58333333
5,2008,3,20,6423.458333,51.25
5,2008,3,21,6965.541667,43.45833333
5,2008,3,22,7243.5,41.83333333
5,2008,3,23,7741.166667,38.25
5,2008,3,24,7561.916667,38.625
5,2008,3,25,7658.958333,40.75
5,2008,3,26,6293.375,55.58333333
5,2008,3,27,6167.208333,48.58333333
5,2008,3,28,5890.583333,60.08333333
5,2008,3,29,7016.166667,42.20833333
5,2008,3,30,8367,40.25
5,2008,3,31,7641.541667,53.5
5,2008,4,1,5817.625,65.5
5,2008,4,2,5849.208333,49.79166667
5,2008,4,3,7905.375,42.16666667
5,2008,4,4,7155.5,56.5
5,2008,4,5,5737.083333,59.29166667
5,2008,4,6,7135.791667,46.04166667
5,2008,4,7,7113.5,43.875
5,2008,4,8,6659.5,44.54166667
5,2008,4,9,5884.041667,46.75
5,2008,4,10,5499.333333,57.16666667
5,2008,4,11,5125.208333,63.29166667
5,2008,4,12,5382.291667,68.20833333
5,2008,4,13,6148.041667,53.66666667
5,2008,4,14,6446.666667,46.875
5,2008,4,15,6391.708333,47.5
5,2008,4,16,6234.666667,48.29166667
5,2008,4,17,5688.791667,54.375
5,2008,4,18,5319.833333,63.25
